#FamilyID	pvalue	Significant at 0.05
N0.HOG0006208	0.884	n
N0.HOG0006209	0.86	n
N0.HOG0006210	0.861	n
N0.HOG0006211	0.87	n
N0.HOG0006213	0.86	n
N0.HOG0006214	0.87	n
N0.HOG0006215	0.804	n
N0.HOG0006216	0.86	n
N0.HOG0006217	0.86	n
N0.HOG0006218	0.692	n
N0.HOG0006219	0.87	n
N0.HOG0006220	0.86	n
N0.HOG0006221	0.863	n
N0.HOG0006222	0.86	n
N0.HOG0006223	0.861	n
N0.HOG0006224	0.87	n
N0.HOG0006225	0.779	n
N0.HOG0006226	0.776	n
N0.HOG0006227	0.86	n
N0.HOG0006228	0.683	n
N0.HOG0006229	0.86	n
N0.HOG0006230	0.86	n
N0.HOG0006231	0.86	n
N0.HOG0006232	0.349	n
N0.HOG0006233	0.87	n
N0.HOG0006234	0.817	n
N0.HOG0006235	0.861	n
N0.HOG0006237	0.86	n
N0.HOG0006238	0.927	n
N0.HOG0006240	0.86	n
N0.HOG0006242	0.86	n
N0.HOG0006243	0.818	n
N0.HOG0006244	0.821	n
N0.HOG0006245	0.86	n
N0.HOG0006246	0.87	n
N0.HOG0006247	0.866	n
N0.HOG0006248	0.861	n
N0.HOG0006250	0.797	n
N0.HOG0006251	0.863	n
N0.HOG0006253	0.87	n
N0.HOG0006254	0.797	n
N0.HOG0006255	0.87	n
N0.HOG0006256	0.86	n
N0.HOG0006257	0.869	n
N0.HOG0006258	0.86	n
N0.HOG0006259	0.87	n
N0.HOG0006261	0.86	n
N0.HOG0006262	0.86	n
N0.HOG0006263	0.78	n
N0.HOG0006264	0.86	n
N0.HOG0006265	0.87	n
N0.HOG0006266	0.869	n
N0.HOG0006267	0.752	n
N0.HOG0006268	0.936	n
N0.HOG0006271	0.86	n
N0.HOG0006272	0.86	n
N0.HOG0006273	0.86	n
N0.HOG0006274	0.816	n
N0.HOG0006275	0.86	n
N0.HOG0006276	0.86	n
N0.HOG0006277	0.86	n
N0.HOG0006278	0.86	n
N0.HOG0006279	0.87	n
N0.HOG0006280	0.86	n
N0.HOG0006281	0.807	n
N0.HOG0006282	0.87	n
N0.HOG0006283	0.86	n
N0.HOG0006284	0.784	n
N0.HOG0006286	0.793	n
N0.HOG0006288	0.866	n
N0.HOG0006289	0.866	n
N0.HOG0006290	0.87	n
N0.HOG0006291	0.793	n
N0.HOG0006292	0.87	n
N0.HOG0006293	0.87	n
N0.HOG0006294	0.86	n
N0.HOG0006295	0.662	n
N0.HOG0006296	0.87	n
N0.HOG0006297	0.863	n
N0.HOG0006298	0.866	n
N0.HOG0006299	0.86	n
N0.HOG0006300	0.863	n
N0.HOG0006301	0.808	n
N0.HOG0006302	0.884	n
N0.HOG0006303	0.87	n
N0.HOG0006304	0.86	n
N0.HOG0006305	0.86	n
N0.HOG0006306	0.962	n
N0.HOG0006307	0.87	n
N0.HOG0006308	0.86	n
N0.HOG0006309	0.87	n
N0.HOG0006310	0.866	n
N0.HOG0006311	0.991	n
N0.HOG0006313	0.86	n
N0.HOG0006315	0.866	n
N0.HOG0006316	0.87	n
N0.HOG0006318	0.86	n
N0.HOG0006319	0.86	n
N0.HOG0006320	0.873	n
N0.HOG0006321	0.86	n
N0.HOG0006322	0.87	n
N0.HOG0006323	0.85	n
N0.HOG0006324	0.829	n
N0.HOG0006325	0.87	n
N0.HOG0006326	0.87	n
N0.HOG0006327	0.866	n
N0.HOG0006328	0.866	n
N0.HOG0006329	0.776	n
N0.HOG0006330	0.869	n
N0.HOG0006331	0.86	n
N0.HOG0006332	0.8	n
N0.HOG0006333	0.87	n
N0.HOG0006334	0.86	n
N0.HOG0006335	0.863	n
N0.HOG0006336	0.809	n
N0.HOG0006337	0.86	n
N0.HOG0006338	0.87	n
N0.HOG0006339	0.869	n
N0.HOG0006340	0.86	n
N0.HOG0006341	0.87	n
N0.HOG0006342	0.86	n
N0.HOG0006343	0.87	n
N0.HOG0006344	0.779	n
N0.HOG0006346	0.86	n
N0.HOG0006347	0.64	n
N0.HOG0006348	0.68	n
N0.HOG0006349	0.764	n
N0.HOG0006350	0.808	n
N0.HOG0006351	0.86	n
N0.HOG0006352	0.86	n
N0.HOG0006353	0.861	n
N0.HOG0006354	0.87	n
N0.HOG0006355	0.884	n
N0.HOG0006356	0.918	n
N0.HOG0006357	0.729	n
N0.HOG0006358	0.795	n
N0.HOG0006360	0.884	n
N0.HOG0006361	0.767	n
N0.HOG0006362	0.87	n
N0.HOG0006363	0.87	n
N0.HOG0006364	0.687	n
N0.HOG0006365	0.863	n
N0.HOG0006366	0.86	n
N0.HOG0006367	0.87	n
N0.HOG0006368	0.781	n
N0.HOG0006369	0.783	n
N0.HOG0006370	0.86	n
N0.HOG0006371	0.86	n
N0.HOG0006372	0.86	n
N0.HOG0006373	0.87	n
N0.HOG0006374	0.87	n
N0.HOG0006375	0.884	n
N0.HOG0006376	0.87	n
N0.HOG0006377	0.863	n
N0.HOG0006378	0.866	n
N0.HOG0006379	0.767	n
N0.HOG0006380	0.783	n
N0.HOG0006381	0.87	n
N0.HOG0006382	0.87	n
N0.HOG0006383	0.86	n
N0.HOG0006384	0.87	n
N0.HOG0006385	0.809	n
N0.HOG0006386	0.679	n
N0.HOG0006388	0.87	n
N0.HOG0006389	0.86	n
N0.HOG0006390	0.671	n
N0.HOG0006391	0.981	n
N0.HOG0006393	0.863	n
N0.HOG0006394	0.783	n
N0.HOG0006395	0.86	n
N0.HOG0006396	0.696	n
N0.HOG0006397	0.86	n
N0.HOG0006398	0.86	n
N0.HOG0006399	0.86	n
N0.HOG0006400	0.805	n
N0.HOG0006401	0.86	n
N0.HOG0006402	0.87	n
N0.HOG0006403	0.87	n
N0.HOG0006404	0.863	n
N0.HOG0006405	0.86	n
N0.HOG0006406	0.785	n
N0.HOG0006407	0.866	n
N0.HOG0006408	0.86	n
N0.HOG0006409	0.86	n
N0.HOG0006410	0.87	n
N0.HOG0006411	0.838	n
N0.HOG0006412	0.87	n
N0.HOG0006413	0.86	n
N0.HOG0006414	0.809	n
N0.HOG0006417	0.86	n
N0.HOG0006418	0.86	n
N0.HOG0006419	0.87	n
N0.HOG0006421	0.87	n
N0.HOG0006422	0.863	n
N0.HOG0006423	0.667	n
N0.HOG0006424	0.781	n
N0.HOG0006425	0.86	n
N0.HOG0006426	0.801	n
N0.HOG0006427	0.745	n
N0.HOG0006428	0.86	n
N0.HOG0006429	0.869	n
N0.HOG0006430	0.86	n
N0.HOG0006431	0.918	n
N0.HOG0006433	0.861	n
N0.HOG0006434	0.86	n
N0.HOG0006435	0.86	n
N0.HOG0006436	0.86	n
N0.HOG0006437	0.86	n
N0.HOG0006438	0.86	n
N0.HOG0006439	0.866	n
N0.HOG0006440	0.808	n
N0.HOG0006441	0.863	n
N0.HOG0006442	0.869	n
N0.HOG0006443	0.69	n
N0.HOG0006444	0.87	n
N0.HOG0006445	0.86	n
N0.HOG0006446	0.87	n
N0.HOG0006447	0.861	n
N0.HOG0006448	0.869	n
N0.HOG0006449	0.708	n
N0.HOG0006450	0.904	n
N0.HOG0006451	0.944	n
N0.HOG0006453	0.87	n
N0.HOG0006454	0.755	n
N0.HOG0006459	0.863	n
N0.HOG0006460	0.884	n
N0.HOG0006461	0.884	n
N0.HOG0006462	0.82	n
N0.HOG0006463	0.931	n
N0.HOG0006464	0.961	n
N0.HOG0006465	0.87	n
N0.HOG0006466	0.87	n
N0.HOG0006467	0.863	n
N0.HOG0006468	0.838	n
N0.HOG0006469	0.86	n
N0.HOG0006470	0.86	n
N0.HOG0006471	0.86	n
N0.HOG0006472	0.87	n
N0.HOG0006473	0.87	n
N0.HOG0006474	0.87	n
N0.HOG0006475	0.869	n
N0.HOG0006476	0.869	n
N0.HOG0006478	0.86	n
N0.HOG0006479	0.86	n
N0.HOG0006480	0.869	n
N0.HOG0006481	0.814	n
N0.HOG0006482	0.798	n
N0.HOG0006485	0.86	n
N0.HOG0006486	0.86	n
N0.HOG0006487	0.863	n
N0.HOG0006489	0.799	n
N0.HOG0006490	0.7	n
N0.HOG0006491	0.776	n
N0.HOG0006492	0.87	n
N0.HOG0006493	0.863	n
N0.HOG0006495	0.87	n
N0.HOG0006496	0.86	n
N0.HOG0006497	0.86	n
N0.HOG0006498	0.86	n
N0.HOG0006499	0.821	n
N0.HOG0006502	0.86	n
N0.HOG0006503	0.86	n
N0.HOG0006504	0.808	n
N0.HOG0006505	0.86	n
N0.HOG0006506	0.964	n
N0.HOG0006507	0.869	n
N0.HOG0006508	0.861	n
N0.HOG0006509	0.96	n
N0.HOG0006510	0.86	n
N0.HOG0006511	0.86	n
N0.HOG0006512	0.869	n
N0.HOG0006513	0.87	n
N0.HOG0006514	0.87	n
N0.HOG0006515	0.861	n
N0.HOG0006516	0.752	n
N0.HOG0006517	0.87	n
N0.HOG0006518	0.676	n
N0.HOG0006519	0.866	n
N0.HOG0006520	0.86	n
N0.HOG0006521	0.86	n
N0.HOG0006522	0.715	n
N0.HOG0006523	0.87	n
N0.HOG0006524	0.837	n
N0.HOG0006525	0.86	n
N0.HOG0006526	0.899	n
N0.HOG0006527	0.809	n
N0.HOG0006529	0.86	n
N0.HOG0006531	0.782	n
N0.HOG0006532	0.86	n
N0.HOG0006533	0.9	n
N0.HOG0006534	0.821	n
N0.HOG0006535	0.86	n
N0.HOG0006536	0.81	n
N0.HOG0006538	0.86	n
N0.HOG0006539	0.863	n
N0.HOG0006540	0.86	n
N0.HOG0006542	0.807	n
N0.HOG0006543	0.87	n
N0.HOG0006544	0.782	n
N0.HOG0006545	0.777	n
N0.HOG0006546	0.86	n
N0.HOG0006547	0.809	n
N0.HOG0006548	0.87	n
N0.HOG0006550	0.821	n
N0.HOG0006551	0.86	n
N0.HOG0006552	0.86	n
N0.HOG0006553	0.854	n
N0.HOG0006554	0.86	n
N0.HOG0006555	0.789	n
N0.HOG0006556	0.86	n
N0.HOG0006557	0.86	n
N0.HOG0006558	0.86	n
N0.HOG0006559	0.863	n
N0.HOG0006561	0.86	n
N0.HOG0006562	0.86	n
N0.HOG0006563	0.86	n
N0.HOG0006564	0.87	n
N0.HOG0006565	0.87	n
N0.HOG0006566	0.87	n
N0.HOG0006567	0.86	n
N0.HOG0006568	0.797	n
N0.HOG0006569	0.87	n
N0.HOG0006570	0.947	n
N0.HOG0006571	0.866	n
N0.HOG0006572	0.786	n
N0.HOG0006573	0.86	n
N0.HOG0006574	0.86	n
N0.HOG0006575	0.86	n
N0.HOG0006576	0.86	n
N0.HOG0006577	0.86	n
N0.HOG0006578	0.86	n
N0.HOG0006580	0.702	n
N0.HOG0006581	0.805	n
N0.HOG0006583	0.87	n
N0.HOG0006584	0.87	n
N0.HOG0006585	0.807	n
N0.HOG0006586	0.86	n
N0.HOG0006587	0.793	n
N0.HOG0006588	0.87	n
N0.HOG0006589	0.87	n
N0.HOG0006590	0.86	n
N0.HOG0006591	0.86	n
N0.HOG0006592	0.87	n
N0.HOG0006593	0.87	n
N0.HOG0006594	0.821	n
N0.HOG0006595	0.87	n
N0.HOG0006596	0.797	n
N0.HOG0006597	0.87	n
N0.HOG0006598	0.87	n
N0.HOG0006599	0.843	n
N0.HOG0006600	0.927	n
N0.HOG0006601	0.832	n
N0.HOG0006603	0.764	n
N0.HOG0006604	0.816	n
N0.HOG0006605	0.779	n
N0.HOG0006606	0.783	n
N0.HOG0006607	0.87	n
N0.HOG0006608	0.634	n
N0.HOG0006609	0.86	n
N0.HOG0006610	0.86	n
N0.HOG0006611	0.86	n
N0.HOG0006612	0.86	n
N0.HOG0006614	0.87	n
N0.HOG0006615	0.863	n
N0.HOG0006616	0.816	n
N0.HOG0006617	0.86	n
N0.HOG0006618	0.809	n
N0.HOG0006619	0.86	n
N0.HOG0006620	0.86	n
N0.HOG0006622	0.87	n
N0.HOG0006623	0.838	n
N0.HOG0006624	0.708	n
N0.HOG0006626	0.917	n
N0.HOG0006627	0.333	n
N0.HOG0006628	0.493	n
N0.HOG0006629	0.863	n
N0.HOG0006630	0.866	n
N0.HOG0006631	0.866	n
N0.HOG0006632	0.927	n
N0.HOG0006633	0.86	n
N0.HOG0006634	0.81	n
N0.HOG0006635	0.86	n
N0.HOG0006636	0.87	n
N0.HOG0006637	0.861	n
N0.HOG0006638	0.86	n
N0.HOG0006639	0.751	n
N0.HOG0006640	0.96	n
N0.HOG0006641	0.831	n
N0.HOG0006642	0.806	n
N0.HOG0006643	0.806	n
N0.HOG0006644	0.783	n
N0.HOG0006645	0.86	n
N0.HOG0006646	0.705	n
N0.HOG0006647	0.86	n
N0.HOG0006648	0.86	n
N0.HOG0006649	0.861	n
N0.HOG0006650	0.755	n
N0.HOG0006651	0.678	n
N0.HOG0006652	0.86	n
N0.HOG0006653	0.863	n
N0.HOG0006654	0.87	n
N0.HOG0006656	0.831	n
N0.HOG0006657	0.869	n
N0.HOG0006658	0.87	n
N0.HOG0006659	0.884	n
N0.HOG0006660	0.86	n
N0.HOG0006661	0.884	n
N0.HOG0006663	0.86	n
N0.HOG0006664	0.779	n
N0.HOG0006665	0.86	n
N0.HOG0006666	0.708	n
N0.HOG0006667	0.87	n
N0.HOG0006668	0.86	n
N0.HOG0006669	0.768	n
N0.HOG0006670	0.86	n
N0.HOG0006671	0.818	n
N0.HOG0006672	0.86	n
N0.HOG0006674	0.861	n
N0.HOG0006675	0.789	n
N0.HOG0006676	0.744	n
N0.HOG0006678	0.86	n
N0.HOG0006679	0.86	n
N0.HOG0006680	0.86	n
N0.HOG0006681	0.86	n
N0.HOG0006682	0.708	n
N0.HOG0006683	0.86	n
N0.HOG0006684	0.86	n
N0.HOG0006685	0.86	n
N0.HOG0006686	0.86	n
N0.HOG0006687	0.863	n
N0.HOG0006688	0.87	n
N0.HOG0006689	0.87	n
N0.HOG0006690	0.86	n
N0.HOG0006691	0.954	n
N0.HOG0006692	0.87	n
N0.HOG0006693	0.87	n
N0.HOG0006694	0.816	n
N0.HOG0006695	0.764	n
N0.HOG0006696	0.87	n
N0.HOG0006697	0.866	n
N0.HOG0006698	0.87	n
N0.HOG0006699	0.869	n
N0.HOG0006700	0.86	n
N0.HOG0006701	0.87	n
N0.HOG0006702	0.936	n
N0.HOG0006703	0.861	n
N0.HOG0006704	0.87	n
N0.HOG0006705	0.87	n
N0.HOG0006706	0.863	n
N0.HOG0006707	0.86	n
N0.HOG0006708	0.86	n
N0.HOG0006709	0.86	n
N0.HOG0006712	0.87	n
N0.HOG0006713	0.884	n
N0.HOG0006714	0.884	n
N0.HOG0006715	0.806	n
N0.HOG0006716	0.809	n
N0.HOG0006717	0.87	n
N0.HOG0006718	0.688	n
N0.HOG0006719	0.86	n
N0.HOG0006720	0.768	n
N0.HOG0006721	0.86	n
N0.HOG0006722	0.861	n
N0.HOG0006723	0.87	n
N0.HOG0006724	0.861	n
N0.HOG0006725	0.708	n
N0.HOG0006726	0.829	n
N0.HOG0006727	0.783	n
N0.HOG0006728	0.863	n
N0.HOG0006729	0.861	n
N0.HOG0006730	0.86	n
N0.HOG0006731	0.861	n
N0.HOG0006732	0.86	n
N0.HOG0006733	0.751	n
N0.HOG0006734	0.87	n
N0.HOG0006736	0.565	n
N0.HOG0006737	0.863	n
N0.HOG0006738	0.86	n
N0.HOG0006739	0.87	n
N0.HOG0006740	0.869	n
N0.HOG0006742	0.86	n
N0.HOG0006743	0.87	n
N0.HOG0006744	0.799	n
N0.HOG0006745	0.86	n
N0.HOG0006747	0.86	n
N0.HOG0006748	0.86	n
N0.HOG0006750	0.708	n
N0.HOG0006751	0.569	n
N0.HOG0006753	0.779	n
N0.HOG0006755	0.807	n
N0.HOG0006756	0.809	n
N0.HOG0006757	0.795	n
N0.HOG0006758	0.852	n
N0.HOG0006760	0.798	n
N0.HOG0006761	0.806	n
N0.HOG0006762	0.87	n
N0.HOG0006763	0.776	n
N0.HOG0006765	0.799	n
N0.HOG0006766	0.673	n
N0.HOG0006767	0.9	n
N0.HOG0006768	0.905	n
N0.HOG0006770	0.731	n
N0.HOG0006771	0.949	n
N0.HOG0006772	0.797	n
N0.HOG0006773	0.635	n
N0.HOG0006774	0.918	n
N0.HOG0006775	0.844	n
N0.HOG0006776	0.338	n
N0.HOG0006777	0.905	n
N0.HOG0006779	0.783	n
N0.HOG0006780	0.574	n
N0.HOG0006782	0.786	n
N0.HOG0006784	0.809	n
N0.HOG0006785	0.798	n
N0.HOG0006786	0.764	n
N0.HOG0006787	0.831	n
N0.HOG0006792	0.905	n
N0.HOG0006793	0.774	n
N0.HOG0006794	0.96	n
N0.HOG0006798	0.683	n
N0.HOG0006799	0.34	n
N0.HOG0006802	0.551	n
N0.HOG0006803	0.637	n
N0.HOG0006808	0.487	n
N0.HOG0006809	0.011	y
N0.HOG0006817	0.06	n
N0.HOG0006832	0	y
N0.HOG0006847	0.837	n
N0.HOG0006848	0.843	n
N0.HOG0006850	0.708	n
N0.HOG0006851	0.708	n
N0.HOG0006853	0.821	n
N0.HOG0006854	0.836	n
N0.HOG0006855	0.843	n
N0.HOG0006856	0.708	n
N0.HOG0006857	0.838	n
N0.HOG0006858	0.548	n
N0.HOG0006859	0.831	n
N0.HOG0006860	0.847	n
N0.HOG0006862	0.815	n
N0.HOG0006865	0.708	n
N0.HOG0006866	0.843	n
N0.HOG0006867	0.708	n
N0.HOG0006868	0.708	n
N0.HOG0006869	0.708	n
N0.HOG0006870	0.708	n
N0.HOG0006871	0.708	n
N0.HOG0006872	0.708	n
N0.HOG0006873	0.708	n
N0.HOG0006875	0.708	n
N0.HOG0006876	0.708	n
N0.HOG0006877	0.708	n
N0.HOG0006878	0.708	n
N0.HOG0006880	0.847	n
N0.HOG0006881	0.847	n
N0.HOG0006882	0.825	n
N0.HOG0006883	0.847	n
N0.HOG0006884	0.708	n
N0.HOG0006885	0.708	n
N0.HOG0006886	0.708	n
N0.HOG0006887	0.708	n
N0.HOG0006888	0.708	n
N0.HOG0006889	0.826	n
N0.HOG0006890	0.708	n
N0.HOG0006892	0.815	n
N0.HOG0006893	0.708	n
N0.HOG0006894	0.838	n
N0.HOG0006897	0.708	n
N0.HOG0006898	0.708	n
N0.HOG0006900	0.847	n
N0.HOG0006902	0.85	n
N0.HOG0006904	0.708	n
N0.HOG0006905	0.708	n
N0.HOG0006906	0.852	n
N0.HOG0006907	0.861	n
N0.HOG0006908	0.708	n
N0.HOG0006910	0.843	n
N0.HOG0006911	0.844	n
N0.HOG0006913	0.708	n
N0.HOG0006914	0.852	n
N0.HOG0006915	0.708	n
N0.HOG0006916	0.868	n
N0.HOG0006918	0.708	n
N0.HOG0006919	0.708	n
N0.HOG0006920	0.708	n
N0.HOG0006921	0.708	n
N0.HOG0006924	0.708	n
N0.HOG0006925	0.815	n
N0.HOG0006926	0.708	n
N0.HOG0006927	0.708	n
N0.HOG0006928	0.836	n
N0.HOG0006929	0.838	n
N0.HOG0006930	0.708	n
N0.HOG0006933	0.708	n
N0.HOG0006934	0.839	n
N0.HOG0006935	0.708	n
N0.HOG0006936	0.708	n
N0.HOG0006937	0.708	n
N0.HOG0006938	0.708	n
N0.HOG0006939	0.708	n
N0.HOG0006940	0.708	n
N0.HOG0006941	0.708	n
N0.HOG0006942	0.708	n
N0.HOG0006943	0.708	n
N0.HOG0006946	0.852	n
N0.HOG0006948	0.68	n
N0.HOG0006949	0.708	n
N0.HOG0006950	0.843	n
N0.HOG0006951	0.708	n
N0.HOG0006952	0.805	n
N0.HOG0006953	0.708	n
N0.HOG0006954	0.859	n
N0.HOG0006956	0.708	n
N0.HOG0006957	0.7	n
N0.HOG0006960	0.708	n
N0.HOG0006961	0.708	n
N0.HOG0006962	0.738	n
N0.HOG0006963	0.989	n
N0.HOG0006964	0.708	n
N0.HOG0006965	0.708	n
N0.HOG0006966	0.849	n
N0.HOG0006969	0.708	n
N0.HOG0006970	0.708	n
N0.HOG0006971	0.868	n
N0.HOG0006973	0.708	n
N0.HOG0006974	0.687	n
N0.HOG0006977	0.838	n
N0.HOG0006978	0.708	n
N0.HOG0006979	0.836	n
N0.HOG0006980	0.86	n
N0.HOG0006981	0.814	n
N0.HOG0006982	0.708	n
N0.HOG0006983	0.844	n
N0.HOG0006984	0.708	n
N0.HOG0006985	0.312	n
N0.HOG0006986	0.708	n
N0.HOG0006987	0.826	n
N0.HOG0006988	0.821	n
N0.HOG0006989	0.708	n
N0.HOG0006990	0.708	n
N0.HOG0006991	0.839	n
N0.HOG0006992	0.708	n
N0.HOG0006993	0.724	n
N0.HOG0006994	0.708	n
N0.HOG0006995	0.852	n
N0.HOG0006996	0.831	n
N0.HOG0006997	0.708	n
N0.HOG0006998	0.708	n
N0.HOG0007000	0.847	n
N0.HOG0007001	0.831	n
N0.HOG0007003	0.708	n
N0.HOG0007004	0.821	n
N0.HOG0007005	0.849	n
N0.HOG0007006	0.708	n
N0.HOG0007007	0.708	n
N0.HOG0007008	0.708	n
N0.HOG0007009	0.708	n
N0.HOG0007011	0.829	n
N0.HOG0007012	0.815	n
N0.HOG0007013	0.838	n
N0.HOG0007014	0.708	n
N0.HOG0007015	0.836	n
N0.HOG0007016	0.708	n
N0.HOG0007017	0.708	n
N0.HOG0007018	0.821	n
N0.HOG0007019	0.809	n
N0.HOG0007020	0.836	n
N0.HOG0007021	0.836	n
N0.HOG0007022	0.708	n
N0.HOG0007023	0.708	n
N0.HOG0007024	0.873	n
N0.HOG0007026	0.838	n
N0.HOG0007027	0.764	n
N0.HOG0007028	0.708	n
N0.HOG0007029	0.833	n
N0.HOG0007030	0.846	n
N0.HOG0007031	0.821	n
N0.HOG0007032	0.708	n
N0.HOG0007033	0.708	n
N0.HOG0007034	0.708	n
N0.HOG0007035	0.776	n
N0.HOG0007036	0.836	n
N0.HOG0007037	0.838	n
N0.HOG0007038	0.708	n
N0.HOG0007039	0.82	n
N0.HOG0007042	0.708	n
N0.HOG0007043	0.708	n
N0.HOG0007044	0.708	n
N0.HOG0007045	0.863	n
N0.HOG0007046	0.69	n
N0.HOG0007047	0.708	n
N0.HOG0007048	0.708	n
N0.HOG0007049	0.852	n
N0.HOG0007050	0.708	n
N0.HOG0007051	0.863	n
N0.HOG0007052	0.814	n
N0.HOG0007053	0.838	n
N0.HOG0007054	0.838	n
N0.HOG0007055	0.927	n
N0.HOG0007056	0.829	n
N0.HOG0007057	0.708	n
N0.HOG0007058	0.708	n
N0.HOG0007059	0.861	n
N0.HOG0007060	0.708	n
N0.HOG0007061	0.839	n
N0.HOG0007062	0.524	n
N0.HOG0007063	0.839	n
N0.HOG0007064	0.814	n
N0.HOG0007065	0.829	n
N0.HOG0007066	0.708	n
N0.HOG0007067	0.708	n
N0.HOG0007068	0.708	n
N0.HOG0007069	0.846	n
N0.HOG0007071	0.814	n
N0.HOG0007072	0.708	n
N0.HOG0007073	0.71	n
N0.HOG0007074	0.838	n
N0.HOG0007075	0.821	n
N0.HOG0007076	0.863	n
N0.HOG0007078	0.814	n
N0.HOG0007079	0.708	n
N0.HOG0007080	0.708	n
N0.HOG0007081	0.836	n
N0.HOG0007082	0.86	n
N0.HOG0007083	0.708	n
N0.HOG0007084	0.842	n
N0.HOG0007085	0.838	n
N0.HOG0007086	0.708	n
N0.HOG0007087	0.811	n
N0.HOG0007088	0.708	n
N0.HOG0007089	0.708	n
N0.HOG0007090	0.708	n
N0.HOG0007091	0.708	n
N0.HOG0007093	0.708	n
N0.HOG0007094	0.834	n
N0.HOG0007096	0.843	n
N0.HOG0007097	0.708	n
N0.HOG0007098	0.708	n
N0.HOG0007099	0.708	n
N0.HOG0007101	0.708	n
N0.HOG0007102	0.708	n
N0.HOG0007103	0.708	n
N0.HOG0007104	0.708	n
N0.HOG0007105	0.708	n
N0.HOG0007106	0.708	n
N0.HOG0007107	0.903	n
N0.HOG0007108	0.756	n
N0.HOG0007109	0.834	n
N0.HOG0007110	0.873	n
N0.HOG0007111	0.739	n
N0.HOG0007112	0.863	n
N0.HOG0007113	0.814	n
N0.HOG0007114	0.708	n
N0.HOG0007115	0.845	n
N0.HOG0007116	0.708	n
N0.HOG0007117	0.832	n
N0.HOG0007118	0.708	n
N0.HOG0007119	0.708	n
N0.HOG0007120	0.708	n
N0.HOG0007121	0.708	n
N0.HOG0007122	0.849	n
N0.HOG0007123	0.708	n
N0.HOG0007124	0.837	n
N0.HOG0007125	0.708	n
N0.HOG0007126	0.708	n
N0.HOG0007127	0.708	n
N0.HOG0007128	0.708	n
N0.HOG0007129	0.821	n
N0.HOG0007130	0.724	n
N0.HOG0007131	0.712	n
N0.HOG0007133	0.831	n
N0.HOG0007134	0.813	n
N0.HOG0007135	0.813	n
N0.HOG0007136	0.813	n
N0.HOG0007137	0.75	n
N0.HOG0007138	0.797	n
N0.HOG0007139	0.708	n
N0.HOG0007140	0.708	n
N0.HOG0007141	0.708	n
N0.HOG0007142	0.708	n
N0.HOG0007143	0.708	n
N0.HOG0007146	0.708	n
N0.HOG0007147	0.87	n
N0.HOG0007148	0.855	n
N0.HOG0007149	0.836	n
N0.HOG0007151	0.708	n
N0.HOG0007153	0.814	n
N0.HOG0007154	0.831	n
N0.HOG0007155	0.708	n
N0.HOG0007156	0.708	n
N0.HOG0007157	0.708	n
N0.HOG0007158	0.708	n
N0.HOG0007159	0.863	n
N0.HOG0007161	0.849	n
N0.HOG0007163	0.933	n
N0.HOG0007164	0.518	n
N0.HOG0007165	0.815	n
N0.HOG0007166	0.821	n
N0.HOG0007167	0.847	n
N0.HOG0007168	0.831	n
N0.HOG0007169	0.708	n
N0.HOG0007171	0.708	n
N0.HOG0007172	0.708	n
N0.HOG0007173	0.708	n
N0.HOG0007174	0.821	n
N0.HOG0007175	0.708	n
N0.HOG0007176	0.838	n
N0.HOG0007177	0.708	n
N0.HOG0007178	0.838	n
N0.HOG0007180	0.821	n
N0.HOG0007181	0.708	n
N0.HOG0007182	0.708	n
N0.HOG0007183	0.838	n
N0.HOG0007184	0.764	n
N0.HOG0007185	0.844	n
N0.HOG0007186	0.708	n
N0.HOG0007187	0.708	n
N0.HOG0007188	0.708	n
N0.HOG0007189	0.708	n
N0.HOG0007190	0.708	n
N0.HOG0007191	0.708	n
N0.HOG0007192	0.708	n
N0.HOG0007193	0.708	n
N0.HOG0007194	0.708	n
N0.HOG0007196	0.708	n
N0.HOG0007197	0.873	n
N0.HOG0007198	0.818	n
N0.HOG0007199	0.708	n
N0.HOG0007201	0.708	n
N0.HOG0007202	0.708	n
N0.HOG0007203	0.708	n
N0.HOG0007205	0.821	n
N0.HOG0007206	0.806	n
N0.HOG0007207	0.708	n
N0.HOG0007208	0.843	n
N0.HOG0007209	0.851	n
N0.HOG0007210	0.708	n
N0.HOG0007211	0.708	n
N0.HOG0007212	0.708	n
N0.HOG0007213	0.708	n
N0.HOG0007214	0.708	n
N0.HOG0007215	0.813	n
N0.HOG0007218	0.873	n
N0.HOG0007219	0.708	n
N0.HOG0007220	0.708	n
N0.HOG0007221	0.708	n
N0.HOG0007222	0.708	n
N0.HOG0007223	0.708	n
N0.HOG0007224	0.842	n
N0.HOG0007225	0.826	n
N0.HOG0007226	0.838	n
N0.HOG0007227	0.799	n
N0.HOG0007229	0.708	n
N0.HOG0007230	0.708	n
N0.HOG0007232	0.708	n
N0.HOG0007233	0.708	n
N0.HOG0007234	0.708	n
N0.HOG0007235	0.831	n
N0.HOG0007236	0.708	n
N0.HOG0007237	0.708	n
N0.HOG0007238	0.708	n
N0.HOG0007239	0.708	n
N0.HOG0007240	0.708	n
N0.HOG0007241	0.843	n
N0.HOG0007242	0.708	n
N0.HOG0007244	0.708	n
N0.HOG0007245	0.843	n
N0.HOG0007246	0.708	n
N0.HOG0007247	0.708	n
N0.HOG0007248	0.708	n
N0.HOG0007249	0.708	n
N0.HOG0007250	0.847	n
N0.HOG0007251	0.708	n
